Id,Weekly_Sales
19_13_2013-05-17,37870.82269999998
19_13_2013-05-24,38214.698599999996
19_13_2013-05-31,38071.1644
19_13_2013-06-07,40360.6201
19_13_2013-06-14,39062.82889999999
19_13_2013-06-21,39225.97709999999
19_13_2013-06-28,39302.263499999994
19_13_2013-07-05,41229.222
19_13_2013-07-12,40038.4512
19_13_2013-07-19,39890.9663
19_13_2013-07-26,39709.3874
19_14_2012-11-02,18874.09789999999
19_14_2012-11-09,19795.434399999995
19_14_2012-11-16,21845.65169999999
19_14_2012-11-23,54030.211700000036
19_14_2012-11-30,34061.494600000005
19_14_2012-12-07,31182.58109999998
19_14_2012-12-14,34688.33609999998
19_14_2012-12-21,52301.7081
19_14_2012-12-28,30853.904600000013
19_14_2013-01-04,15744.358499999998
19_14_2013-01-11,15323.900899999993
19_14_2013-01-18,16228.146800000002
19_14_2013-01-25,15841.345999999996
19_14_2013-02-01,17550.587600000013
19_14_2013-02-08,17973.05520000001
19_14_2013-02-15,17872.09870000001
19_14_2013-02-22,17610.54469999999
19_14_2013-03-01,17190.196100000005
19_14_2013-03-08,17797.6046
19_14_2013-03-15,17108.643900000006
19_14_2013-03-22,17680.021900000003
19_14_2013-03-29,17070.935900000004
19_14_2013-04-05,16599.75100000001
19_14_2013-04-12,16342.672700000006
19_14_2013-04-19,16643.321400000004
19_14_2013-04-26,16927.835
19_14_2013-05-03,20857.715700000004
19_14_2013-05-10,20476.675800000005
19_14_2013-05-17,19947.701899999996
19_14_2013-05-24,20322.52820000001
19_14_2013-05-31,19805.285200000006
19_14_2013-06-07,20786.35150000001
19_14_2013-06-14,20460.084000000006
19_14_2013-06-21,20212.635800000004
19_14_2013-06-28,19361.927700000007
19_14_2013-07-05,20478.876200000013
19_14_2013-07-12,19565.5332
19_14_2013-07-19,19506.8611
19_14_2013-07-26,19381.270799999995
19_16_2012-11-02,6108.9466
19_16_2012-11-09,6481.2368000000015
19_16_2012-11-16,5958.732799999999
19_16_2012-11-23,7059.542400000003
19_16_2012-11-30,6076.103
19_16_2012-12-07,5145.9127
19_16_2012-12-14,5906.661200000001
19_16_2012-12-21,5996.797200000002
19_16_2012-12-28,5544.9771999999975
19_16_2013-01-04,5236.2506
19_16_2013-01-11,5428.543700000002
19_16_2013-01-18,5910.840000000002
19_16_2013-01-25,6011.708499999999
19_16_2013-02-01,5769.354500000002
19_16_2013-02-08,5551.8901000000005
19_16_2013-02-15,5545.507500000003
19_16_2013-02-22,5498.343600000005
19_16_2013-03-01,8783.5489
19_16_2013-03-08,7530.016599999995
19_16_2013-03-15,12989.391200000002
19_16_2013-03-22,13619.902800000005
19_16_2013-03-29,18029.77030000001
19_16_2013-04-05,22883.346700000013
19_16_2013-04-12,30070.9762
19_16_2013-04-19,42612.23449999999
19_16_2013-04-26,40636.551
19_16_2013-05-03,57658.69079999998
19_16_2013-05-10,54076.855099999986
19_16_2013-05-17,48571.880699999994
19_16_2013-05-24,69510.59909999999
19_16_2013-05-31,63099.1439
19_16_2013-06-07,56623.496000000014
19_16_2013-06-14,57729.79610000003
19_16_2013-06-21,54956.168200000015
19_16_2013-06-28,54431.793000000005
19_16_2013-07-05,57720.59879999999
19_16_2013-07-12,46184.58959999999
19_16_2013-07-19,42795.240799999985
19_16_2013-07-26,36896.841300000015
19_17_2012-11-02,17969.093699999994
19_17_2012-11-09,18606.68139999999
19_17_2012-11-16,17867.499899999988
19_17_2012-11-23,22996.713899999973
19_17_2012-11-30,20302.166799999985
19_17_2012-12-07,18998.908
19_17_2012-12-14,22525.957599999987
19_17_2012-12-21,28599.683199999992
19_17_2012-12-28,18386.7972
19_17_2013-01-04,15589.531299999997
19_17_2013-01-11,15475.151300000001
19_17_2013-01-18,16001.589299999994
19_17_2013-01-25,16143.955899999984
19_17_2013-02-01,16776.981099999994
19_17_2013-02-08,16625.710599999995
19_17_2013-02-15,16556.91499999999
19_17_2013-02-22,17235.06549999999
19_17_2013-03-01,16381.460799999983
19_17_2013-03-08,16629.113599999986
19_17_2013-03-15,16077.002099999985
19_17_2013-03-22,16161.52949999999
19_17_2013-03-29,15982.701199999996
19_17_2013-04-05,16056.655499999986
19_17_2013-04-12,15517.768999999987
19_17_2013-04-19,14650.567799999997
19_17_2013-04-26,15200.043399999984
19_17_2013-05-03,16024.494400000009
19_17_2013-05-10,15596.030899999998
19_17_2013-05-17,16717.0206
19_17_2013-05-24,14712.241900000006
19_17_2013-05-31,14764.493800000004
19_17_2013-06-07,15800.766100000003
19_17_2013-06-14,15622.766300000001
19_17_2013-06-21,15897.136
19_17_2013-06-28,15403.200400000005
19_17_2013-07-05,15500.344600000002
19_17_2013-07-12,15674.360499999999
19_17_2013-07-19,15441.355000000003
19_17_2013-07-26,15923.098200000002
19_18_2012-11-02,22734.10189999998
19_18_2012-11-09,19770.53189999999
19_18_2012-11-16,23089.41539999999
19_18_2012-11-23,41238.26030000005
19_18_2012-11-30,23946.104200000005
19_18_2012-12-07,59939.06400000004
19_18_2012-12-14,48093.46140000001
19_18_2012-12-21,41340.65959999999
19_18_2012-12-28,25757.14509999998
19_18_2013-01-04,7752.577499999998
19_18_2013-01-11,5762.216699999998
19_18_2013-01-18,4319.020100000001
19_18_2013-01-25,2017.9014999999986
19_18_2013-02-01,3856.353500000001
19_18_2013-02-08,7003.584199999995
19_18_2013-02-15,8934.424700000001
19_18_2013-02-22,4418.880200000002
19_18_2013-03-01,2294.7512999999994
19_18_2013-03-08,3510.7133999999996
19_18_2013-03-15,3428.072
19_18_2013-03-22,4695.0401
19_18_2013-03-29,7210.652399999993
19_18_2013-04-05,10682.258899999997
19_18_2013-04-12,7438.011999999999
19_18_2013-04-19,2166.5012
19_18_2013-04-26,1879.4861999999987
19_18_2013-05-03,2392.3944000000024
19_18_2013-05-10,2287.8566000000005
19_18_2013-05-17,2583.509
19_18_2013-05-31,1927.6297000000006
19_18_2013-06-21,1307.4451
19_18_2013-06-28,1578.146900000001
19_18_2013-07-05,1768.849500000001
19_18_2013-07-12,1491.7849000000008
19_19_2012-11-09,88.7219
19_19_2012-11-16,364.98890000000006
19_19_2012-12-14,1463.3996
19_19_2013-02-01,42.86110000000001
19_19_2013-02-08,167.83700000000002
19_19_2013-04-26,98.20810000000002
19_19_2013-05-03,1602.1818000000003
19_19_2013-05-10,1643.7688000000003
19_19_2013-05-17,1524.0581
19_19_2013-05-24,1507.5468000000003
19_19_2013-05-31,1492.4195000000002
19_19_2013-06-07,1566.5533000000007
19_19_2013-06-14,1502.3682000000006
19_19_2013-06-21,1488.0591
19_19_2013-06-28,1410.3401999999999
19_19_2013-07-05,1557.1432000000007
19_19_2013-07-12,1465.9086000000002
19_19_2013-07-19,1535.4700000000003
19_19_2013-07-26,1458.9987999999998
19_20_2012-11-02,5608.495899999996
19_20_2012-11-09,5816.536599999997
19_20_2012-11-16,5589.6817
19_20_2012-11-23,9401.300199999992
19_20_2012-11-30,6858.7428
19_20_2012-12-07,5919.5586
19_20_2012-12-14,5993.5538
19_20_2012-12-21,6817.585499999999
19_20_2012-12-28,5951.730199999998
19_20_2013-01-04,5509.221300000001
19_20_2013-01-11,5743.2649
19_20_2013-01-18,5810.527699999999
19_20_2013-01-25,5651.0521
19_20_2013-02-01,5953.1502999999975
19_20_2013-02-08,6067.680399999998
19_20_2013-02-15,6012.022399999995
19_20_2013-02-22,6414.304299999998
19_20_2013-03-01,6141.3386999999975
19_20_2013-03-08,6127.203600000001
19_20_2013-03-15,6223.383500000001
19_20_2013-03-22,6252.6249
19_20_2013-03-29,6273.138099999998
19_20_2013-04-05,6091.690100000002
19_20_2013-04-12,6178.3715
19_20_2013-04-19,6058.0141
19_20_2013-04-26,6134.7695
19_20_2013-05-03,6633.6151
19_20_2013-05-10,6650.484
19_20_2013-05-17,6469.575
19_20_2013-05-24,6781.315300000001
19_20_2013-05-31,6726.922700000001
19_20_2013-06-07,7268.716599999998
19_20_2013-06-14,7045.832099999997
19_20_2013-06-21,7447.601100000001
19_20_2013-06-28,7506.164899999998
19_20_2013-07-05,8013.103199999997
19_20_2013-07-12,7859.719299999997
19_20_2013-07-19,7855.263199999996
19_20_2013-07-26,7831.3883
19_21_2012-11-02,7651.707799999996
19_21_2012-11-09,7863.4443
19_21_2012-11-16,7487.202900000003
19_21_2012-11-23,9020.187099999996
19_21_2012-11-30,8833.057599999993
19_21_2012-12-07,8231.319899999997
19_21_2012-12-14,10021.140899999993
19_21_2012-12-21,11314.676699999996
19_21_2012-12-28,7161.5485
19_21_2013-01-04,6105.185600000004
19_21_2013-01-11,6038.845700000003
19_21_2013-01-18,5924.080300000001
19_21_2013-01-25,6029.167300000004
19_21_2013-02-01,6671.239999999999
19_21_2013-02-08,7026.5675
19_21_2013-02-15,6719.794899999996
19_21_2013-02-22,6648.048799999999
19_21_2013-03-01,6687.7674
19_21_2013-03-08,6797.635
19_21_2013-03-15,6737.817500000004
19_21_2013-03-22,6558.287599999999
19_21_2013-03-29,6426.002099999996
19_21_2013-04-05,6966.894000000004
19_21_2013-04-12,6535.551200000004
19_21_2013-04-19,6292.137600000005
19_21_2013-04-26,6372.3925000000045
19_21_2013-05-03,7525.089600000003
19_21_2013-05-10,7334.416800000001
19_21_2013-05-17,7529.525800000004
19_21_2013-05-24,6881.435800000001
19_21_2013-05-31,6924.355600000001
19_21_2013-06-07,7389.947700000001
19_21_2013-06-14,7225.988000000001
19_21_2013-06-21,7282.420900000003
19_21_2013-06-28,7352.954700000002
19_21_2013-07-05,7163.092800000002
19_21_2013-07-12,7416.999500000002
19_21_2013-07-19,7330.736900000001
19_21_2013-07-26,7404.5254
19_22_2012-11-02,12184.240400000004
19_22_2012-11-09,12355.557800000008
19_22_2012-11-16,11697.932000000004
19_22_2012-11-23,23551.64319999997
19_22_2012-11-30,15214.206100000003
19_22_2012-12-07,14284.29470000001
19_22_2012-12-14,15762.046800000011
19_22_2012-12-21,20755.944400000015
19_22_2012-12-28,14306.452699999998
19_22_2013-01-04,10822.020299999998
19_22_2013-01-11,10882.3676
19_22_2013-01-18,10894.990400000004
19_22_2013-01-25,11104.501299999998
19_22_2013-02-01,11746.175800000008
19_22_2013-02-08,13498.50090000001
19_22_2013-02-15,11582.402900000003
19_22_2013-02-22,12805.314100000001
19_22_2013-03-01,11745.865500000004
19_22_2013-03-08,12192.909400000002
19_22_2013-03-15,11898.963500000003
19_22_2013-03-22,11622.246400000004
19_22_2013-03-29,11265.162999999999
19_22_2013-04-05,11188.2083
19_22_2013-04-12,11238.782899999998
19_22_2013-04-19,10809.073499999997
19_22_2013-04-26,11341.913300000006
19_22_2013-05-03,12582.949400000005
19_22_2013-05-10,12475.094700000001
19_22_2013-05-17,12592.434899999995
19_22_2013-05-24,12363.5898
19_22_2013-05-31,12499.5368
19_22_2013-06-07,12602.698100000001
19_22_2013-06-14,12457.8008
19_22_2013-06-21,12888.581299999998
19_22_2013-06-28,12252.913199999999
19_22_2013-07-05,13263.497100000004
19_22_2013-07-12,13225.17530000001
19_22_2013-07-19,13249.148499999994
19_22_2013-07-26,14015.374100000006
19_23_2012-11-02,30053.13740000001
19_23_2012-11-09,29278.438600000005
19_23_2012-11-16,28215.102999999992
19_23_2012-11-23,41676.92209999999
19_23_2012-11-30,34564.536799999994
19_23_2012-12-07,38795.25230000005
19_23_2012-12-14,48183.072299999985
19_23_2012-12-21,69036.72229999995
19_23_2012-12-28,30794.266800000005
19_23_2013-01-04,17938.350000000013
19_23_2013-01-11,18191.90600000001
19_23_2013-01-18,19305.151500000014
19_23_2013-01-25,18466.25210000002
19_23_2013-02-01,22950.279800000004
19_23_2013-02-08,23816.18640000002
19_23_2013-02-15,24107.358400000016
19_23_2013-02-22,21719.23190000001
19_23_2013-03-01,22922.533799999994
19_23_2013-03-08,23246.28500000001
19_23_2013-03-15,24017.609899999985
19_23_2013-03-22,23943.990000000005
19_23_2013-03-29,23927.7539
19_23_2013-04-05,23658.773999999998
19_23_2013-04-12,24117.365099999988
19_23_2013-04-19,25905.949099999987
19_23_2013-04-26,24668.552099999983
19_23_2013-05-03,30505.84139999999
19_23_2013-05-10,31730.513099999993
19_23_2013-05-17,30655.826999999994
19_23_2013-05-24,33043.603899999995
19_23_2013-05-31,32552.7844
19_23_2013-06-07,33518.2655
19_23_2013-06-14,33160.6649
19_23_2013-06-21,34386.48270000001
19_23_2013-06-28,36045.105800000034
19_23_2013-07-05,34001.39009999999
19_23_2013-07-12,33293.6812
19_23_2013-07-19,33938.042400000006
19_23_2013-07-26,32698.38410000001
19_24_2012-11-02,5742.610200000001
19_24_2012-11-09,6280.8905
19_24_2012-11-16,5442.542399999995
19_24_2012-11-23,12986.054700000006
19_24_2012-11-30,6726.806699999997
19_24_2012-12-07,9177.98289999999
19_24_2012-12-14,10488.779499999995
19_24_2012-12-21,12497.116100000001
19_24_2012-12-28,4564.178000000003
19_24_2013-01-04,3350.9428000000003
19_24_2013-01-11,3130.9956
19_24_2013-01-18,3328.792700000001
19_24_2013-01-25,3383.418100000002
19_24_2013-02-01,4527.0964
19_24_2013-02-08,4473.4355000000005
19_24_2013-02-15,4885.5920000000015
19_24_2013-02-22,4699.669400000004
19_24_2013-03-01,4965.472299999998
19_24_2013-03-08,4806.8546000000015
19_24_2013-03-15,4941.603299999999
19_24_2013-03-22,5503.936400000002
19_24_2013-03-29,5580.910700000003
19_24_2013-04-05,4768.916799999998
19_24_2013-04-12,4674.751299999999
19_24_2013-04-19,5121.8797
19_24_2013-04-26,4921.4046
19_24_2013-05-03,6063.4699
19_24_2013-05-10,5993.030600000001
19_24_2013-05-17,5859.490400000001
19_24_2013-05-24,6696.491500000004
19_24_2013-05-31,6632.623900000003
19_24_2013-06-07,6447.248900000002
19_24_2013-06-14,6566.037700000004
19_24_2013-06-21,6322.056300000002
19_24_2013-06-28,6364.265500000003
19_24_2013-07-05,6569.530700000002
19_24_2013-07-12,5903.6302000000005
19_24_2013-07-19,7062.917100000001
19_24_2013-07-26,6487.849700000001
19_25_2012-11-02,12616.793300000001
19_25_2012-11-09,14577.523099999999
19_25_2012-11-16,12482.408299999985
19_25_2012-11-23,14865.087299999996
19_25_2012-11-30,16480.0078
19_25_2012-12-07,15197.425500000018
19_25_2012-12-14,16288.609400000001
19_25_2012-12-21,17509.499900000006
19_25_2012-12-28,13734.445899999997
19_25_2013-01-04,10599.041099999999
19_25_2013-01-11,8545.828799999996
19_25_2013-01-18,8955.878299999997
19_25_2013-01-25,10430.265199999993
19_25_2013-02-01,9766.663399999996
19_25_2013-02-08,9856.038999999997
19_25_2013-02-15,10183.377699999985
19_25_2013-02-22,9541.735400000003
19_25_2013-03-01,11320.039400000003
19_25_2013-03-08,10735.896
19_25_2013-03-15,12725.877700000006
19_25_2013-03-22,12489.217200000005
19_25_2013-03-29,12818.716700000008
19_25_2013-04-05,12145.399200000003
19_25_2013-04-12,12738.664100000002
19_25_2013-04-19,14402.337899999999
19_25_2013-04-26,13681.6846
19_25_2013-05-03,15011.886299999998
19_25_2013-05-10,14783.728599999997
19_25_2013-05-17,14469.958299999998
19_25_2013-05-24,15215.004899999993
19_25_2013-05-31,15343.713299999989
19_25_2013-06-07,14700.184099999999
19_25_2013-06-14,14454.137499999995
19_25_2013-06-21,14181.186199999996
19_25_2013-06-28,14624.792599999995
19_25_2013-07-05,14653.324899999998
19_25_2013-07-12,13539.4792
19_25_2013-07-19,14146.723899999994
19_25_2013-07-26,13942.479299999997
19_26_2012-11-02,8671.231499999998
19_26_2012-11-09,9248.7418
19_26_2012-11-16,8699.762400000001
19_26_2012-11-23,13430.169800000007
19_26_2012-11-30,8814.674300000002
19_26_2012-12-07,10901.603399999998
19_26_2012-12-14,11443.615699999998
19_26_2012-12-21,12517.068399999996
19_26_2012-12-28,6253.428499999998
19_26_2013-01-04,5044.931999999995
19_26_2013-01-11,5142.749199999995
19_26_2013-01-18,5459.968899999994
19_26_2013-01-25,5438.042999999993
19_26_2013-02-01,7390.977599999996
19_26_2013-02-08,7593.968000000001
19_26_2013-02-15,7968.666399999998
19_26_2013-02-22,7995.083199999997
19_26_2013-03-01,8102.808099999994
19_26_2013-03-08,8143.113299999994
19_26_2013-03-15,8068.696799999997
19_26_2013-03-22,8001.072999999995
19_26_2013-03-29,8250.891400000002
19_26_2013-04-05,8209.8838
19_26_2013-04-12,8024.242400000001
19_26_2013-04-19,8267.571500000004
19_26_2013-04-26,7911.211800000004
19_26_2013-05-03,10551.629599999997
19_26_2013-05-10,10475.594600000002
19_26_2013-05-17,10232.7795
19_26_2013-05-24,10548.099900000003
19_26_2013-05-31,10423.992300000002
19_26_2013-06-07,10388.8235
19_26_2013-06-14,10081.357300000003
19_26_2013-06-21,10275.111600000002
19_26_2013-06-28,9673.811300000001
19_26_2013-07-05,9806.089800000002
19_26_2013-07-12,9342.971000000005
19_26_2013-07-19,9187.687000000004
19_26_2013-07-26,10050.511700000005
19_27_2012-11-02,2948.7645000000034
19_27_2012-11-09,3213.764800000002
19_27_2012-11-16,2805.200600000001
19_27_2012-11-23,4356.800899999997
19_27_2012-11-30,3521.3266000000017
19_27_2012-12-07,3906.6685000000043
19_27_2012-12-14,5094.906800000008
19_27_2012-12-21,7092.0118
19_27_2012-12-28,3232.903899999998
19_27_2013-01-04,2422.301500000002
19_27_2013-01-11,2424.6467000000025
19_27_2013-01-18,2421.9724000000024
19_27_2013-01-25,2431.8534000000027
19_27_2013-02-01,2456.0543000000016
19_27_2013-02-08,2585.346000000002
19_27_2013-02-15,2629.8206999999993
19_27_2013-02-22,2487.1252000000018
19_27_2013-03-01,2438.4127
19_27_2013-03-08,2417.022000000001
19_27_2013-03-15,2476.9156999999987
19_27_2013-03-22,2542.5609000000004
19_27_2013-03-29,2369.056899999999
19_27_2013-04-05,2310.010799999999
19_27_2013-04-12,2146.3876
19_27_2013-04-19,2098.6294
19_27_2013-04-26,2048.4114
19_27_2013-05-03,2065.5194
19_27_2013-05-10,2070.4703000000004
19_27_2013-05-17,2088.471
19_27_2013-05-24,2089.292
19_27_2013-05-31,2124.0916000000007
19_27_2013-06-07,2035.1132000000005
19_27_2013-06-14,1998.2687000000005
19_27_2013-06-21,1987.2057000000007
19_27_2013-06-28,1839.5287000000008
19_27_2013-07-05,1917.0053
19_27_2013-07-12,1849.5676999999994
19_27_2013-07-19,1877.2443000000003
19_27_2013-07-26,1970.9588000000012
19_28_2012-11-02,1245.9221
19_28_2012-11-09,1257.5358
19_28_2012-11-16,1218.4371999999994
19_28_2012-11-23,888.5766999999994
19_28_2012-11-30,1396.3246999999985
19_28_2012-12-07,1254.1982999999998
19_28_2012-12-14,1249.4583
19_28_2012-12-21,1248.5606000000005
19_28_2012-12-28,839.2233000000004
19_28_2013-01-04,858.5800000000003
19_28_2013-01-11,918.8122000000008
19_28_2013-01-18,892.8668000000008
19_28_2013-01-25,810.1378
19_28_2013-02-01,906.5843000000007
19_28_2013-02-08,893.6072999999998
19_28_2013-02-15,869.7644000000004
19_28_2013-02-22,811.0968999999994
19_28_2013-03-01,920.3458000000006
19_28_2013-03-08,907.8302000000004
19_28_2013-03-15,861.3793999999997
19_28_2013-03-22,848.0935000000002
19_28_2013-03-29,854.8565000000007
19_28_2013-04-05,912.8134000000006
19_28_2013-04-12,891.4166000000005
19_28_2013-04-19,861.7355999999996
19_28_2013-04-26,860.3337000000004
19_28_2013-05-03,866.3055999999997
19_28_2013-05-10,872.2873
19_28_2013-05-17,936.1675000000001
19_28_2013-05-24,859.2833
19_28_2013-05-31,861.8086999999999
19_28_2013-06-07,813.0548
19_28_2013-06-14,808.2782000000002
19_28_2013-06-21,804.7177000000004
19_28_2013-06-28,620.3736
19_28_2013-07-05,620.8762000000002
19_28_2013-07-12,573.4780000000001
19_28_2013-07-19,563.2893
19_28_2013-07-26,624.4975
19_29_2012-11-02,6155.6372
19_29_2012-11-09,6202.303000000001
19_29_2012-11-16,5976.177199999998
19_29_2012-11-23,8682.968299999993
19_29_2012-11-30,7417.073500000002
19_29_2012-12-07,7806.9080000000085
19_29_2012-12-14,9022.230200000013
19_29_2012-12-21,12973.85170000001
19_29_2012-12-28,7938.299599999999
19_29_2013-01-04,5187.585199999999
19_29_2013-01-11,5051.577099999998
19_29_2013-01-18,5156.6417
19_29_2013-01-25,4740.927999999996
19_29_2013-02-01,5655.420900000003
19_29_2013-02-08,6609.254699999998
19_29_2013-02-15,6091.3351
19_29_2013-02-22,5935.014299999999
19_29_2013-03-01,5541.372100000002
19_29_2013-03-08,5581.368199999998
19_29_2013-03-15,5532.362100000001
19_29_2013-03-22,5761.133899999999
19_29_2013-03-29,5574.819900000001
19_29_2013-04-05,5432.867300000002
19_29_2013-04-12,5470.6944
19_29_2013-04-19,5555.838200000001
19_29_2013-04-26,5538.508100000002
19_29_2013-05-03,6046.560400000001
19_29_2013-05-10,6035.2886
19_29_2013-05-17,6001.668
19_29_2013-05-24,6087.699100000002
19_29_2013-05-31,6122.8652
19_29_2013-06-07,6035.7094
19_29_2013-06-14,5949.849000000001
19_29_2013-06-21,6028.376400000003
19_29_2013-06-28,6151.249600000002
19_29_2013-07-05,6309.450000000001
19_29_2013-07-12,6231.778700000001
19_29_2013-07-19,6406.358300000002
19_29_2013-07-26,6120.993000000003
19_30_2012-11-02,3400.6404
19_30_2012-11-09,3297.4676999999983
19_30_2012-11-16,3142.9388000000013
19_30_2012-11-23,3460.5244999999995
19_30_2012-11-30,3504.234699999999
19_30_2012-12-07,3283.964399999999
19_30_2012-12-14,3356.9862999999978
19_30_2012-12-21,3622.5501
19_30_2012-12-28,3508.139399999998
19_30_2013-01-04,3330.6174000000015
19_30_2013-01-11,3275.3435000000013
19_30_2013-01-18,3363.1099000000027
19_30_2013-01-25,3363.7773000000016
19_30_2013-02-01,4080.5123000000017
19_30_2013-02-08,4202.522800000001
19_30_2013-02-15,4246.375100000003
19_30_2013-02-22,4274.588500000001
19_30_2013-03-01,4359.7617
19_30_2013-03-08,4345.558200000002
19_30_2013-03-15,4433.262199999998
19_30_2013-03-22,4237.696
19_30_2013-03-29,4286.4868
19_30_2013-04-05,4314.300800000003
19_30_2013-04-12,4459.818
19_30_2013-04-19,4490.330499999998
19_30_2013-04-26,4303.296899999998
19_30_2013-05-03,5237.718600000003
19_30_2013-05-10,5120.681200000001
19_30_2013-05-17,5089.0996000000005
19_30_2013-05-24,5182.3221
19_30_2013-05-31,5210.9991
19_30_2013-06-07,5192.197300000001
19_30_2013-06-14,5177.021800000001
19_30_2013-06-21,5054.468400000001
19_30_2013-06-28,5259.429099999998
19_30_2013-07-05,5164.953699999999
19_30_2013-07-12,5231.3071
19_30_2013-07-19,5342.546399999997
19_30_2013-07-26,5135.182699999998
19_31_2012-11-02,3110.215700000001
19_31_2012-11-09,3401.642600000002
19_31_2012-11-16,2963.7663000000007
19_31_2012-11-23,3423.1584999999995
19_31_2012-11-30,3954.355499999999
19_31_2012-12-07,3903.1181000000006
19_31_2012-12-14,4850.369900000002
19_31_2012-12-21,7028.475699999999
19_31_2012-12-28,3610.4013
19_31_2013-01-04,2474.355199999998
19_31_2013-01-11,2292.962699999999
19_31_2013-01-18,2330.5386999999996
19_31_2013-01-25,2464.9102999999986
19_31_2013-02-01,2320.326899999998
19_31_2013-02-08,2632.7171999999973
19_31_2013-02-15,2310.9084999999995
19_31_2013-02-22,2332.130099999999
19_31_2013-03-01,2290.562599999999
19_31_2013-03-08,2310.3606999999993
19_31_2013-03-15,2182.8812
19_31_2013-03-22,2275.785999999999
19_31_2013-03-29,2258.3152999999998
19_31_2013-04-05,2446.1358999999998
19_31_2013-04-12,2202.5024999999987
19_31_2013-04-19,2123.1592000000005
19_31_2013-04-26,2183.6111
19_31_2013-05-03,2770.6361999999995
19_31_2013-05-10,2576.371799999999
19_31_2013-05-17,2648.3436000000006
19_31_2013-05-24,2621.0596
19_31_2013-05-31,2700.6530999999995
19_31_2013-06-07,2600.4285999999997
19_31_2013-06-14,2562.6416999999997
19_31_2013-06-21,2729.0389
19_31_2013-06-28,2724.0103999999997
19_31_2013-07-05,2874.227099999999
19_31_2013-07-12,2950.5799999999995
19_31_2013-07-19,3725.9435999999982
19_31_2013-07-26,3384.8708000000006
19_32_2012-11-02,6144.679400000001
19_32_2012-11-09,6318.937200000002
19_32_2012-11-16,6325.419799999998
19_32_2012-11-23,9578.586700000014
19_32_2012-11-30,9294.1002
19_32_2012-12-07,9512.783000000009
19_32_2012-12-14,12932.15730000001
19_32_2012-12-21,22976.4954
19_32_2012-12-28,12716.526800000001
19_32_2013-01-04,5220.7046
19_32_2013-01-11,5756.1862
19_32_2013-01-18,5971.7499
19_32_2013-01-25,4487.8521999999975
19_32_2013-02-01,7127.279199999993
19_32_2013-02-08,8315.7672
19_32_2013-02-15,9497.434699999993
19_32_2013-02-22,6794.764999999998
19_32_2013-03-01,6564.206099999998
19_32_2013-03-08,6930.664899999996
19_32_2013-03-15,7254.736600000001
19_32_2013-03-22,6968.272800000002
19_32_2013-03-29,6233.738199999998
19_32_2013-04-05,6312.887499999995
19_32_2013-04-12,6765.211800000001
19_32_2013-04-19,7337.336100000001
19_32_2013-04-26,6494.200400000002
19_32_2013-05-03,9649.758500000002
19_32_2013-05-10,9355.861599999998
19_32_2013-05-17,9481.795000000006
19_32_2013-05-24,9008.909999999998
19_32_2013-05-31,9041.9858
19_32_2013-06-07,9227.6562
19_32_2013-06-14,9555.4406
19_32_2013-06-21,8989.3575
19_32_2013-06-28,8716.591600000003
19_32_2013-07-05,9418.452800000005
19_32_2013-07-12,9391.1141
19_32_2013-07-19,9255.260700000003
19_32_2013-07-26,8420.442
19_33_2012-11-02,6308.884799999999
19_33_2012-11-09,6655.979299999999
19_33_2012-11-16,6356.041599999996
19_33_2012-11-23,12791.591699999999
19_33_2012-11-30,7878.464300000001
19_33_2012-12-07,9170.893399999999
19_33_2012-12-14,10595.908100000006
19_33_2012-12-21,12833.253000000008
19_33_2012-12-28,5345.340200000001
19_33_2013-01-04,3622.597900000001
19_33_2013-01-11,3569.9225999999994
19_33_2013-01-18,3686.1718
19_33_2013-01-25,3665.954400000002
19_33_2013-02-01,5601.335300000002
19_33_2013-02-08,6093.863100000004
19_33_2013-02-15,5989.928300000002
19_33_2013-02-22,5521.769200000002
19_33_2013-03-01,5717.913300000002
19_33_2013-03-08,5774.286799999999
19_33_2013-03-15,5450.833900000002
19_33_2013-03-22,6506.447800000002
19_33_2013-03-29,6674.971700000003
19_33_2013-04-05,5492.2087
19_33_2013-04-12,5243.4298
19_33_2013-04-19,5466.612500000002
19_33_2013-04-26,5413.034100000002
19_33_2013-05-03,6674.833700000002
19_33_2013-05-10,6579.179300000004
19_33_2013-05-17,6429.853100000004
19_33_2013-05-24,7379.1482
19_33_2013-05-31,7185.012900000001
19_33_2013-06-07,6503.721000000003
19_33_2013-06-14,6783.057900000002
19_33_2013-06-21,6805.200900000002
19_33_2013-06-28,7027.832000000004
19_33_2013-07-05,7270.365699999999
19_33_2013-07-12,6691.719600000004
19_33_2013-07-19,7814.272000000002
19_33_2013-07-26,7213.907800000003
19_34_2012-11-02,14728.864
19_34_2012-11-09,14945.794500000007
19_34_2012-11-16,15036.694099999999
19_34_2012-11-23,18408.175399999993
19_34_2012-11-30,18882.721400000006
19_34_2012-12-07,15204.343900000005
19_34_2012-12-14,15785.889100000011
19_34_2012-12-21,17506.85960000001
19_34_2012-12-28,13846.263200000003
19_34_2013-01-04,11422.191100000007
19_34_2013-01-11,12435.484699999999
19_34_2013-01-18,12539.346399999999
19_34_2013-01-25,10849.996600000006
19_34_2013-02-01,15532.375499999996
19_34_2013-02-08,15335.190799999997
19_34_2013-02-15,16560.611100000013
19_34_2013-02-22,15237.542699999996
19_34_2013-03-01,16547.33019999999
19_34_2013-03-08,16120.9005
19_34_2013-03-15,16984.287800000006
